COMPANY_ID,AVG_USD_AMT_ALL_MAKE,AVG_REVENUE_USD_AMT_ALL_MAKE,AVG_NET_REVENUE_USD_AMT_ALL_MAKE,FREQ_ACTIVE_MAKE,PAYTYPE_COUNT_ALL_MAKE,SUPPLIER_PAYMENT_PERCENT_MAKE,RENT_PAYMENT_PERCENT_MAKE,PAYROLL_PAYMENT_PERCENT_MAKE,MONTHS_SINCE_FIRST_PAYMENT_ALL_MAKE,MONTHS_SINCE_LAST_PAYMENT_ALL_MAKE,RSD_PERCENTAGE_MAKE,USE_COLLECT,ENTITY_NAME,AVG_USD_AMT_ALL_COLLECT,AVG_REVENUE_USD_AMT_ALL_COLLECT,AVG_NET_REVENUE_USD_AMT_ALL_COLLECT,FREQ_ACTIVE_COLLECT,PAYTYPE_COUNT_ALL_COLLECT,SUPPLIER_PAYMENT_PERCENT_COLLECT,RENT_PAYMENT_PERCENT_COLLECT,PAYROLL_PAYMENT_PERCENT_COLLECT,MONTHS_SINCE_FIRST_PAYMENT_ALL_COLLECT,MONTHS_SINCE_LAST_PAYMENT_ALL_COLLECT,CU_COMPANY_L2_INDUSTRY_NUMERIC,Combined_Cluster
4157,893.389200000000,15.187616400000,2.791841250000,1.000000,1.0,1.000000,0.000000,0.000000,6.0,6.0,0.8815346531273621,0,REDWHITE APPAREL PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_2
3900,5404.136312770000,99.308669705000,28.978296960000,2.750000,2.0,0.681818,0.318182,0.000000,8.0,1.0,0.5261358116378332,0,ADTREND PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
1023,8702.603462666667,99.816390006667,30.475739085000,0.500000,2.0,0.333333,0.666667,0.000000,58.0,47.0,1.5688253502810179,0,ICLOUD SINGAPORE PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_0
2436,4580.990853835000,66.579830130000,5.572515135000,2.000000,1.0,1.000000,0.000000,0.000000,28.0,28.0,0.8815346531273621,0,GOOD WINES AND FRIENDS PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_2
1976,4188.990285150000,104.157268864000,31.387740560000,0.416667,3.0,0.600000,0.000000,0.200000,35.0,24.0,1.2749236368987344,0,BRAT RESOURCES PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
3678,6700.419000000000,107.206704000000,19.267427080000,3.000000,1.0,0.000000,0.000000,1.000000,10.0,10.0,0.8815346531273621,0,A-STAR ENRICHMENT SERVICES,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_2
19,5770.744339493692,79.623197912923,2.644890180308,1.382979,5.0,0.015385,0.061538,0.876923,61.0,15.0,0.5267950585818505,0,KDY HOLDINGS PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
4385,12971.445370840000,225.677556830000,59.328487790000,1.000000,1.0,0.000000,0.000000,0.000000,4.0,4.0,0.8815346531273621,0,J LEE INVESTMENT PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
2182,101421.994040180000,1615.307232880000,-201.213582570000,1.500000,1.0,1.000000,0.000000,0.000000,32.0,31.0,0.8815346531273621,0,NEW MONEY ENTERPRISES,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_2
4451,3767.880404707692,65.006090693077,15.435016486154,4.333333,3.0,0.307692,0.384615,0.307692,2.0,0.0,0.3419236525193453,0,DESEM PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
